mode,fault,stream,bucket_start_ms,trials,requests_mean,error_rate_mean,shed_rate_mean,affected_rate_mean,p99_mean_ms,max_mean_ms
kill-switch,none,healthy-miss,145000.000,1,2.000,0.000000,0.000000,0.000000,554.651,568.544
kill-switch,none,poisoned-miss,0.000,1,4.000,0.000000,0.000000,0.000000,545.788,547.706
kill-switch,none,poisoned-miss,5000.000,1,5.000,0.000000,0.000000,0.000000,532.685,553.163
kill-switch,none,poisoned-miss,10000.000,1,5.000,0.000000,0.000000,0.000000,546.402,551.373
kill-switch,none,poisoned-miss,15000.000,1,5.000,0.000000,0.000000,0.000000,544.386,547.150
kill-switch,none,poisoned-miss,20000.000,1,5.000,0.000000,0.000000,0.000000,544.921,559.245
kill-switch,none,poisoned-miss,25000.000,1,5.000,0.000000,0.000000,0.000000,546.611,550.865
kill-switch,none,poisoned-miss,30000.000,1,5.000,0.000000,0.000000,0.000000,550.657,556.104
kill-switch,none,poisoned-miss,35000.000,1,5.000,0.000000,0.000000,0.000000,545.610,549.157
kill-switch,none,poisoned-miss,40000.000,1,5.000,0.000000,0.000000,0.000000,544.684,549.730
kill-switch,none,poisoned-miss,45000.000,1,5.000,0.000000,0.000000,0.000000,538.008,539.700
kill-switch,none,poisoned-miss,50000.000,1,5.000,0.000000,0.000000,0.000000,542.341,549.444
kill-switch,none,poisoned-miss,55000.000,1,5.000,0.000000,0.000000,0.000000,541.153,543.451
kill-switch,none,poisoned-miss,60000.000,1,5.000,0.000000,0.000000,0.000000,544.628,547.664
kill-switch,none,poisoned-miss,65000.000,1,5.000,0.000000,0.000000,0.000000,551.199,554.844
kill-switch,none,poisoned-miss,70000.000,1,5.000,0.000000,0.000000,0.000000,537.710,542.503
kill-switch,none,poisoned-miss,75000.000,1,5.000,0.000000,0.000000,0.000000,543.140,548.825
kill-switch,none,poisoned-miss,80000.000,1,5.000,0.000000,0.000000,0.000000,552.789,553.072
kill-switch,none,poisoned-miss,85000.000,1,5.000,0.000000,0.000000,0.000000,546.642,554.891
kill-switch,none,poisoned-miss,90000.000,1,5.000,0.000000,0.000000,0.000000,553.946,562.927
kill-switch,none,poisoned-miss,95000.000,1,5.000,0.000000,0.000000,0.000000,552.100,552.162
kill-switch,none,poisoned-miss,100000.000,1,5.000,0.000000,0.000000,0.000000,551.087,563.888
kill-switch,none,poisoned-miss,105000.000,1,5.000,0.000000,0.000000,0.000000,547.494,558.266
kill-switch,none,poisoned-miss,110000.000,1,5.000,0.000000,0.000000,0.000000,552.993,553.508
kill-switch,none,poisoned-miss,115000.000,1,5.000,0.000000,0.000000,0.000000,542.244,627.064
kill-switch,none,poisoned-miss,120000.000,1,5.000,0.000000,0.000000,0.000000,544.764,548.711
kill-switch,none,poisoned-miss,125000.000,1,5.000,0.000000,0.000000,0.000000,537.708,631.454
kill-switch,none,poisoned-miss,130000.000,1,5.000,0.000000,0.000000,0.000000,632.004,637.008
kill-switch,none,poisoned-miss,135000.000,1,5.000,0.000000,0.000000,0.000000,562.838,629.276
kill-switch,none,poisoned-miss,140000.000,1,5.000,0.000000,0.000000,0.000000,627.744,660.459
kill-switch,none,poisoned-miss,145000.000,1,5.000,0.000000,0.000000,0.000000,549.851,550.806
baseline,transform-timeout,hit,0.000,1,99.000,0.000000,0.000000,0.000000,0.918,27.928
baseline,transform-timeout,hit,5000.000,1,100.000,0.000000,0.000000,0.000000,0.844,28.433
baseline,transform-timeout,hit,10000.000,1,100.000,0.000000,0.000000,0.000000,20.751,27.994
baseline,transform-timeout,hit,15000.000,1,100.000,0.000000,0.000000,0.000000,1.012,27.835
baseline,transform-timeout,hit,20000.000,1,100.000,0.000000,0.000000,0.000000,1.741,28.405
baseline,transform-timeout,hit,25000.000,1,100.000,0.000000,0.000000,0.000000,28.422,28.499
baseline,transform-timeout,hit,30000.000,1,100.000,0.000000,0.000000,0.000000,0.990,1.013
baseline,transform-timeout,hit,35000.000,1,100.000,0.000000,0.000000,0.000000,0.821,0.844
baseline,transform-timeout,hit,40000.000,1,100.000,0.000000,0.000000,0.000000,0.716,0.882
baseline,transform-timeout,hit,45000.000,1,100.000,0.000000,0.000000,0.000000,0.726,0.728
baseline,transform-timeout,hit,50000.000,1,100.000,0.000000,0.000000,0.000000,0.590,0.722
baseline,transform-timeout,hit,55000.000,1,100.000,0.000000,0.000000,0.000000,0.796,1.730
baseline,transform-timeout,hit,60000.000,1,100.000,0.000000,0.000000,0.000000,0.633,1.139
baseline,transform-timeout,hit,65000.000,1,100.000,0.000000,0.000000,0.000000,0.579,0.580
baseline,transform-timeout,hit,70000.000,1,100.000,0.000000,0.000000,0.000000,0.564,0.904
baseline,transform-timeout,hit,75000.000,1,100.000,0.000000,0.000000,0.000000,0.996,1.061
baseline,transform-timeout,hit,80000.000,1,100.000,0.000000,0.000000,0.000000,1.311,1.971
