run_id,trial_id,timestamp,elapsed_ms,cpu_usage_usec,rss_bytes,cgroup_memory_bytes
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:02.633248301Z,1580.484273,2962511,466841600,455532544
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:02.643565456Z,1590.801428,2962860,467070976,455532544
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:02.653723532Z,1600.959504,2963132,467070976,455532544
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:02.690072399Z,1637.308371,2963522,467070976,455532544
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:02.693315352Z,1640.551324,2975526,467070976,455532544
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:02.703460977Z,1650.696949,3011245,467070976,455532544
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:02.713663814Z,1660.899786,3055867,467070976,455532544
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:02.723872897Z,1671.108870,3060473,467070976,455532544
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:02.733035238Z,1680.271210,3060620,467070976,455532544
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:02.743184316Z,1690.420289,3060769,467070976,455790592
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:02.753310575Z,1700.546547,3060906,467070976,455790592
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:02.763508621Z,1710.744594,3061055,467070976,455790592
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:02.77367204Z,1720.908012,3061185,467070976,455790592
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:02.783788352Z,1731.024325,3061296,467070976,455790592
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:02.793934755Z,1741.170727,3073210,467070976,455790592
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:02.803076442Z,1750.312415,3109001,475557888,464179200
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:02.813206679Z,1760.442652,3153892,492302336,481218560
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:02.823430866Z,1770.666838,3163045,499183616,487772160
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:02.890082854Z,1837.318826,3163217,499412992,487825408
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:02.893282099Z,1840.518071,3176141,510423040,498475008
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:02.903557753Z,1850.793750,3212402,560427008,549208064
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:02.913719283Z,1860.955258,3261695,598962176,588115968
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:02.990443083Z,1937.679050,3262071,599420928,588902400
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:02.993597244Z,1940.833212,3275930,610889728,600436736
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:03.003758576Z,1950.994548,3310729,643231744,632942592
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:03.012969051Z,1960.205018,3360035,650342400,640282624
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:03.023191879Z,1970.427851,3360259,650571776,640024576
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:03.03337462Z,1980.610593,3360479,650571776,640024576
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:03.043542954Z,1990.778926,3360671,650571776,640024576
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:03.053652245Z,2000.888218,3360808,650571776,640024576
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:03.063827196Z,2011.063169,3360971,650571776,640024576
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:03.074006675Z,2021.242647,3361190,650571776,640024576
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:03.083198554Z,2030.434526,3361337,650571776,640024576
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:03.093328999Z,2040.564972,3373491,655159296,644481024
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:03.103553686Z,2050.789659,3411087,667545600,656539648
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:03.113807Z,2061.042972,3458811,668233728,657326080
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:03.190096582Z,2137.332554,3463596,668233728,656965632
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:03.193282455Z,2140.518427,3475799,668233728,656965632
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:03.203511486Z,2150.747458,3511603,668692480,657489920
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:03.213658719Z,2160.894691,3556366,669151232,658014208
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:03.223910813Z,2171.146786,3561102,669151232,657858560
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:03.23308311Z,2180.319083,3561303,669151232,657858560
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:03.243182992Z,2190.418965,3561447,669151232,657858560
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:03.25331483Z,2200.550803,3561600,669151232,657858560
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:03.263444343Z,2210.680316,3561746,669151232,657858560
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:03.273631501Z,2220.867474,3561965,669151232,657858560
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:03.283889468Z,2231.125441,3562221,669151232,657858560
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:03.29313164Z,2240.367612,3574397,669151232,657858560
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:03.303370929Z,2250.606901,3610269,669380608,658120704
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:03.313611288Z,2260.847261,3655025,670068736,658907136
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:03.323852654Z,2271.088627,3659738,670068736,659165184
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:03.332971414Z,2280.207387,3659926,670068736,659165184
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:03.343156956Z,2290.392929,3660126,670068736,659161088
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:03.353282944Z,2300.518917,3660320,670068736,659161088
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:03.363438907Z,2310.674880,3660541,670068736,659161088
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:03.373621503Z,2320.857475,3660738,670068736,659161088
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:03.383769282Z,2331.005255,3660899,670068736,659161088
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:03.393955838Z,2341.191811,3672917,670068736,659161088
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:03.403120767Z,2350.356740,3708790,670756864,659423232
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:03.413339758Z,2360.575730,3753541,671444992,660209664
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:03.423522049Z,2370.758021,3762713,671444992,660357120
